SPY (SPDR S&P 500 ETF Trust),337.6,0.54
Feb 17 2020 @ 11:28 ET,Bid,0,Ask,0,Size,0x0,Vol,64582210
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Puts,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int
03/06/2020,SPY200306C00303000,30.93,0,35.08,35.43,0,0.2543,0.9691,0.0035,17,303.000,SPY200306P00303000,0.2,-0.065,0.19,0.2,13,0.2441,-0.026,0.0031,2056
03/06/2020,SPY200306C00304000,34.05,0,34.1,34.42,0,0.2474,0.9687,0.0036,1,304.000,SPY200306P00304000,0.28,0,0.2,0.21,0,0.2399,-0.0276,0.0033,1198
03/06/2020,SPY200306C00305000,32.29,-0.205,33.11,33.45,3,0.2452,0.9656,0.0039,8,305.000,SPY200306P00305000,0.25,-0.045,0.21,0.22,327,0.2354,-0.0291,0.0036,6181
03/06/2020,SPY200306C00306000,29.62,0,32.12,32.44,0,0.2388,0.9648,0.0041,33,306.000,SPY200306P00306000,0.29,-0.025,0.23,0.24,11,0.2329,-0.0319,0.0039,1281
03/06/2020,SPY200306C00307000,18.63,0,31.14,31.45,0,0.2343,0.9628,0.0044,39,307.000,SPY200306P00307000,0.31,0,0.24,0.25,0,0.2284,-0.0338,0.0042,1574
03/06/2020,SPY200306C00307500,23.25,0,30.65,30.97,0,0.2321,0.9616,0.0045,17,307.500,SPY200306P00307500,0.28,-0.065,0.25,0.26,523,0.2267,-0.0351,0.0043,2298
03/06/2020,SPY200306C00308000,18.07,0,30.15,30.5,0,0.2318,0.9593,0.0048,23,308.000,SPY200306P00308000,0.3,-0.065,0.26,0.27,62,0.225,-0.0365,0.0045,2357
03/06/2020,SPY200306C00309000,17.24,0,29.19,29.48,0,0.2266,0.9572,0.0051,11,309.000,SPY200306P00309000,0.31,-0.075,0.27,0.28,701,0.2203,-0.0386,0.0048,2292
03/06/2020,SPY200306C00310000,23.7,0,28.21,28.5,0,0.2226,0.9542,0.0055,53,310.000,SPY200306P00310000,0.33,-0.085,0.29,0.3,7852,0.2169,-0.0417,0.0052,16891
03/06/2020,SPY200306C00311000,26.92,0,27.21,27.53,0,0.2177,0.9517,0.0058,64,311.000,SPY200306P00311000,0.33,-0.115,0.31,0.32,1069,0.2128,-0.0447,0.0056,5761
03/06/2020,SPY200306C00312000,25.32,0,26.23,26.57,0,0.2143,0.9477,0.0063,32,312.000,SPY200306P00312000,0.42,0,0.34,0.35,0,0.21,-0.0489,0.0061,1691
03/06/2020,SPY200306C00312500,25.05,-0.15,25.78,26.05,1,0.2128,0.9454,0.0066,60,312.500,SPY200306P00312500,0.44,-0.055,0.35,0.36,891,0.2079,-0.0506,0.0063,3524
03/06/2020,SPY200306C00313000,24.75,0.03,25.28,25.58,2,0.2106,0.9436,0.0068,63,313.000,SPY200306P00313000,0.38,-0.125,0.36,0.37,68,0.2057,-0.0523,0.0066,430
03/06/2020,SPY200306C00314000,20.15,0,24.32,24.6,0,0.2071,0.9389,0.0074,85,314.000,SPY200306P00314000,0.47,-0.075,0.39,0.4,1161,0.2022,-0.0568,0.0071,4175
03/06/2020,SPY200306C00315000,23.64,0,23.36,23.63,0,0.2034,0.934,0.008,98,315.000,SPY200306P00315000,0.43,-0.155,0.42,0.43,208,0.1984,-0.0614,0.0077,4251
03/06/2020,SPY200306C00316000,22.21,0,22.36,22.69,0,0.1989,0.9293,0.0086,224,316.000,SPY200306P00316000,0.48,-0.155,0.45,0.47,640,0.195,-0.0668,0.0084,2474
03/06/2020,SPY200306C00317000,21.07,0,21.43,21.7,0,0.1953,0.9234,0.0093,116,317.000,SPY200306P00317000,0.61,-0.075,0.49,0.51,80,0.1915,-0.0727,0.0091,531
03/06/2020,SPY200306C00317500,14.5,0,20.95,21.22,0,0.1934,0.9203,0.0097,187,317.500,SPY200306P00317500,0.52,-0.195,0.51,0.53,49,0.1896,-0.0757,0.0095,538
03/06/2020,SPY200306C00318000,18.52,0,20.48,20.74,0,0.1917,0.9168,0.0101,131,318.000,SPY200306P00318000,0.64,-0.095,0.53,0.55,8,0.1878,-0.079,0.0099,1710
03/06/2020,SPY200306C00319000,18.56,0,19.54,19.78,0,0.1881,0.9096,0.011,131,319.000,SPY200306P00319000,0.58,-0.215,0.58,0.6,595,0.1845,-0.0863,0.0108,2257
03/06/2020,SPY200306C00320000,17.89,-0.195,18.59,18.83,1,0.1842,0.9021,0.0119,240,320.000,SPY200306P00320000,0.66,-0.205,0.63,0.65,1595,0.1809,-0.094,0.0117,7044
03/06/2020,SPY200306C00321000,17.05,-0.11,17.65,17.9,1,0.1806,0.8934,0.0129,273,321.000,SPY200306P00321000,0.8,-0.135,0.69,0.71,253,0.1776,-0.1029,0.0128,1357
03/06/2020,SPY200306C00322000,16.04,0,16.71,16.96,0,0.1766,0.8843,0.014,1016,322.000,SPY200306P00322000,0.79,-0.225,0.75,0.77,446,0.1738,-0.1121,0.0139,5880
03/06/2020,SPY200306C00322500,16.01,0.215,16.22,16.51,5,0.1747,0.8792,0.0145,653,322.500,SPY200306P00322500,0.83,-0.225,0.78,0.8,2666,0.1717,-0.1169,0.0145,4539
03/06/2020,SPY200306C00323000,15.3,-0.04,15.79,16.02,12,0.1731,0.8735,0.0152,244,323.000,SPY200306P00323000,0.9,-0.195,0.82,0.84,49,0.1702,-0.1226,0.0151,1752
03/06/2020,SPY200306C00324000,14.25,-0.185,14.94,15.03,8,0.1695,0.8619,0.0165,495,324.000,SPY200306P00324000,0.92,-0.275,0.9,0.92,39,0.1668,-0.1343,0.0164,2017
03/06/2020,SPY200306C00325000,13.34,-0.2,14.06,14.11,100,0.1662,0.8487,0.0178,818,325.000,SPY200306P00325000,1.04,-0.255,0.98,1,906,0.1629,-0.1466,0.0178,6238
03/06/2020,SPY200306C00326000,12.64,-0.005,13.14,13.21,5,0.1621,0.8352,0.0193,494,326.000,SPY200306P00326000,1.12,-0.285,1.07,1.1,244,0.1593,-0.1607,0.0194,4173
03/06/2020,SPY200306C00327000,11.19,-0.585,12.24,12.31,52,0.158,0.8203,0.021,277,327.000,SPY200306P00327000,1.33,-0.2,1.18,1.2,140,0.1556,-0.1762,0.021,4943
03/06/2020,SPY200306C00327500,10.76,-0.58,11.81,11.87,3,0.1564,0.8116,0.0218,232,327.500,SPY200306P00327500,1.6,0.005,1.23,1.26,134,0.1537,-0.1844,0.0219,1144
03/06/2020,SPY200306C00328000,10.34,-0.57,11.37,11.43,12,0.1548,0.8024,0.0227,423,328.000,SPY200306P00328000,1.35,-0.315,1.29,1.32,183,0.1519,-0.1932,0.0228,1314
03/06/2020,SPY200306C00329000,10.38,0.315,10.49,10.55,9,0.1504,0.7846,0.0246,1192,329.000,SPY200306P00329000,1.82,0.005,1.42,1.45,51,0.1482,-0.2121,0.0247,3680
03/06/2020,SPY200306C00330000,9.4,0.175,9.64,9.69,136,0.1464,0.7642,0.0266,1785,330.000,SPY200306P00330000,1.59,-0.39,1.56,1.59,732,0.1442,-0.2327,0.0268,5913
03/06/2020,SPY200306C00331000,8.73,0.315,8.79,8.85,12,0.1422,0.7419,0.0287,1111,331.000,SPY200306P00331000,1.74,-0.425,1.72,1.75,202,0.1404,-0.2556,0.0289,3550
03/06/2020,SPY200306C00332000,7.78,0.165,7.97,8.03,54,0.1385,0.7165,0.0309,3430,332.000,SPY200306P00332000,2,-0.37,1.9,1.92,45,0.1365,-0.2807,0.0312,6306
03/06/2020,SPY200306C00332500,7.1,-0.125,7.58,7.62,6,0.1365,0.7032,0.0321,1788,332.500,SPY200306P00332500,2.14,-0.34,1.99,2.02,59,0.1344,-0.2942,0.0324,986
03/06/2020,SPY200306C00333000,7.03,0.195,7.18,7.23,198,0.1346,0.689,0.0332,1763,333.000,SPY200306P00333000,2.19,-0.4,2.09,2.12,6575,0.1324,-0.3083,0.0336,7712
03/06/2020,SPY200306C00334000,6.27,0.175,6.39,6.44,268,0.13,0.6594,0.0357,1804,334.000,SPY200306P00334000,2.37,-0.48,2.31,2.34,289,0.1284,-0.3388,0.036,1442
03/06/2020,SPY200306C00335000,5.6,0.225,5.64,5.69,2108,0.126,0.6261,0.038,1641,335.000,SPY200306P00335000,2.6,-0.53,2.56,2.59,594,0.1244,-0.3725,0.0385,3159
03/06/2020,SPY200306C00336000,4.74,0.05,4.92,4.97,335,0.122,0.5897,0.0403,4408,336.000,SPY200306P00336000,2.86,-0.58,2.84,2.87,1182,0.1203,-0.4094,0.0408,2223
03/06/2020,SPY200306C00337000,4.19,0.15,4.24,4.28,450,0.1179,0.5502,0.0424,2231,337.000,SPY200306P00337000,3.2,-0.6,3.15,3.19,926,0.1163,-0.4495,0.043,1987
03/06/2020,SPY200306C00337500,3.81,0.075,3.91,3.95,760,0.1158,0.5292,0.0434,1470,337.500,SPY200306P00337500,3.45,-0.545,3.33,3.36,124,0.1144,-0.4706,0.044,1097
03/06/2020,SPY200306C00338000,3.55,0.11,3.6,3.64,382,0.114,0.5074,0.0442,1498,338.000,SPY200306P00338000,3.69,-0.51,3.51,3.55,331,0.1124,-0.4929,0.0449,2015
03/06/2020,SPY200306C00339000,3.01,0.12,3.01,3.04,492,0.1102,0.4616,0.0456,2692,339.000,SPY200306P00339000,4,-0.65,3.92,3.96,328,0.1087,-0.539,0.0462,2505
03/06/2020,SPY200306C00340000,2.42,0.04,2.47,2.5,677,0.1066,0.4135,0.0462,4161,340.000,SPY200306P00340000,4.44,-0.715,4.39,4.42,239,0.1052,-0.5878,0.0468,1749
03/06/2020,SPY200306C00341000,1.95,0.01,1.99,2.02,424,0.1032,0.364,0.046,974,341.000,SPY200306P00341000,5,-0.715,4.91,4.95,56,0.1018,-0.638,0.0466,1064
03/06/2020,SPY200306C00342000,1.54,-0.01,1.57,1.59,234,0.0999,0.3136,0.0449,9958,342.000,SPY200306P00342000,5.62,-0.715,5.5,5.53,314,0.0986,-0.6887,0.0453,920
03/06/2020,SPY200306C00342500,1.25,-0.13,1.38,1.4,156,0.0984,0.2888,0.0439,814,342.500,SPY200306P00342500,6.55,-0.12,5.81,5.85,103,0.097,-0.7139,0.0443,501
03/06/2020,SPY200306C00343000,1.11,-0.115,1.21,1.23,475,0.097,0.2647,0.0427,1299,343.000,SPY200306P00343000,6.91,-0.105,6.14,6.19,177,0.0956,-0.7384,0.043,882
03/06/2020,SPY200306C00344000,0.91,-0.035,0.91,0.93,917,0.0943,0.2179,0.0395,1464,344.000,SPY200306P00344000,6.98,-0.775,6.86,6.9,199,0.093,-0.7856,0.0397,543
03/06/2020,SPY200306C00345000,0.67,-0.055,0.67,0.7,557,0.0923,0.1755,0.0354,11477,345.000,SPY200306P00345000,8.45,-0.095,7.57,7.75,15,0.0908,-0.8283,0.0355,19
03/06/2020,SPY200306C00346000,0.43,-0.12,0.49,0.51,56,0.0904,0.1383,0.0309,2036,346.000,SPY200306P00346000,8.86,0,8.37,8.64,0,0.0891,-0.8654,0.0307,133
03/06/2020,SPY200306C00347000,0.34,-0.075,0.35,0.37,17,0.0893,0.1074,0.0262,938,347.000,SPY200306P00347000,9.6,0,9.24,9.55,0,0.0879,-0.8962,0.0259,146
03/06/2020,SPY200306C00347500,0.29,-0.07,0.3,0.32,49,0.0892,0.0949,0.0239,485,347.500,SPY200306P00347500,15.1,0,9.73,9.97,0,0.0871,-0.9103,0.0235,0
03/06/2020,SPY200306C00348000,0.24,-0.075,0.25,0.27,29,0.0886,0.0824,0.0217,9599,348.000,SPY200306P00348000,10.49,0,10.19,10.44,0,0.0863,-0.9232,0.0211,329
03/06/2020,SPY200306C00349000,0.17,-0.065,0.18,0.19,133,0.0878,0.0616,0.0175,630,349.000,SPY200306P00349000,17.12,0,11.12,11.43,0,0.0859,-0.9426,0.017,0
03/06/2020,SPY200306C00350000,0.13,-0.045,0.13,0.14,194,0.0879,0.0466,0.014,788,350.000,SPY200306P00350000,12.75,-0.39,12.1,12.4,10,0.05,-0.9985,0.0012,6
03/06/2020,SPY200306C00351000,0.1,-0.035,0.09,0.1,106,0.0879,0.0345,0.011,1363,351.000,SPY200306P00351000,0,0,13.08,13.41,0,0.05,-0.9993,0.0006,0
03/06/2020,SPY200306C00352000,0.08,-0.025,0.07,0.08,1691,0.0896,0.0275,0.0089,3364,352.000,SPY200306P00352000,0,0,14.09,14.4,0,0.05,-0.9997,0.0003,0
03/06/2020,SPY200306C00352500,0.11,0,0.06,0.07,0,0.0901,0.0241,0.008,512,352.500,SPY200306P00352500,25.51,0,14.59,14.9,0,0.05,-0.9998,0.0002,0
03/06/2020,SPY200306C00353000,0.06,-0.025,0.06,0.07,2554,0.0926,0.0235,0.0076,8043,353.000,SPY200306P00353000,20.7,0,15.09,15.41,0,0.05,-0.9999,0.0001,0
03/06/2020,SPY200306C00354000,0.05,-0.015,0.04,0.05,4,0.0924,0.017,0.0058,1139,354.000,SPY200306P00354000,0,0,16.09,16.43,0,0.1129,-0.9583,0.01,0
03/06/2020,SPY200306C00355000,0.04,-0.015,0.03,0.04,96,0.0939,0.0134,0.0046,1692,355.000,SPY200306P00355000,30.22,0,17.09,17.43,0,0.1193,-0.9589,0.0093,0
03/06/2020,SPY200306C00356000,0.04,-0.005,0.02,0.03,4,0.0939,0.0096,0.0034,181,356.000,SPY200306P00356000,0,0,18.09,18.43,0,0.1257,-0.9594,0.0088,0
03/06/2020,SPY200306C00357000,0.04,0,0.02,0.03,0,0.0984,0.0092,0.0032,119,357.000,SPY200306P00357000,0,0,19.08,19.43,0,0.0696,-0.9996,0.0003,0
03/06/2020,SPY200306C00357500,0.03,0,0.02,0.03,0,0.101,0.0093,0.0031,85,357.500,SPY200306P00357500,0,0,19.58,19.93,0,0.0704,-0.9996,0.0002,0
03/06/2020,SPY200306C00358000,0.01,0,0.02,0.03,0,0.1027,0.0088,0.0029,46,358.000,SPY200306P00358000,0,0,20.08,20.43,0,0.0719,-0.9997,0.0002,0
03/06/2020,SPY200306C00359000,0.01,-0.015,0.01,0.02,1,0.1009,0.0056,0.002,63,359.000,SPY200306P00359000,0,0,21.08,21.42,0,0.05,-1,0,0
03/06/2020,SPY200306C00360000,0.03,0,0.01,0.02,0,0.1051,0.0054,0.0019,97,360.000,SPY200306P00360000,0,0,22.09,22.41,0,0.05,-1,0,0
03/06/2020,SPY200306C00361000,0.01,0,0.01,0.02,0,0.1084,0.005,0.0017,61,361.000,SPY200306P00361000,27.77,0,23.08,23.43,0,0.0799,-0.9998,0.0001,2
03/06/2020,SPY200306C00362000,0.02,0,0.01,0.02,0,0.1123,0.0048,0.0016,576,362.000,SPY200306P00362000,0,0,24.09,24.41,0,0.05,-1,0,0
03/06/2020,SPY200306C00362500,0.01,-0.005,0.01,0.02,1,0.1137,0.0045,0.0015,66,362.500,SPY200306P00362500,0,0,24.58,24.93,0,0.0839,-0.9998,0.0001,0
03/06/2020,SPY200306C00363000,0.01,0,0.01,0.02,0,0.116,0.0045,0.0014,45,363.000,SPY200306P00363000,25.96,0,25.08,25.42,0,0.05,-1,0,1
03/06/2020,SPY200306C00364000,0.01,0,0.01,0.02,0,0.1211,0.0047,0.0014,60,364.000,SPY200306P00364000,0,0,26.08,26.43,0,0.0879,-0.9998,0.0001,0
03/06/2020,SPY200306C00365000,0.02,0,0.01,0.02,0,0.1247,0.0045,0.0013,11,365.000,SPY200306P00365000,27.91,0,27.08,27.43,0,0.0905,-0.9998,0.0001,6
03/06/2020,SPY200306C00366000,0,0,0,0.01,0,0.1157,0.0017,0.0006,0,366.000,SPY200306P00366000,0,0,28.08,28.42,0,0.05,-1,0,0
03/06/2020,SPY200306C00367000,0.01,-0.005,0,0.01,50,0.1171,0.0014,0.0005,50,367.000,SPY200306P00367000,0,0,29.08,29.41,0,0.05,-1,0,0
03/06/2020,SPY200306C00367500,0,0,0,0.01,0,0.1191,0.0014,0.0005,0,367.500,SPY200306P00367500,0,0,29.58,29.93,0,0.0972,-0.9999,0.0001,0
03/06/2020,SPY200306C00368000,0.01,0,0,0.01,0,0.1202,0.0013,0.0005,1,368.000,SPY200306P00368000,0,0,30.09,30.43,0,0.2008,-0.9627,0.0051,0
03/06/2020,SPY200306C00369000,0.01,0,0,0.01,0,0.1266,0.0016,0.0005,2,369.000,SPY200306P00369000,0,0,31.08,31.42,0,0.05,-1,0,0
03/06/2020,SPY200306C00370000,0.01,0,0,0.01,0,0.1266,0.0012,0.0004,25,370.000,SPY200306P00370000,36.88,0,32.09,32.41,0,0.05,-1,0,5
03/06/2020,SPY200306C00372500,0,0,0,0.01,0,0.1342,0.0011,0.0003,0,372.500,SPY200306P00372500,0,0,34.57,34.94,0,0.1107,-0.9999,0,0
03/06/2020,SPY200306C00375000,0,0,0,0.01,0,0.143,0.001,0.0003,0,375.000,SPY200306P00375000,0,0,37.07,37.44,0,0.1175,-0.9999,0,0
03/09/2020,SPY200309C00270000,0,0,67.9,68.27,0,0.3684,0.9934,0.0006,0,270.000,SPY200309P00270000,0.11,0,0.04,0.05,0,0.3522,-0.0048,0.0005,615
03/09/2020,SPY200309C00275000,0,0,62.91,63.29,0,0.3473,0.9921,0.0007,0,275.000,SPY200309P00275000,0.07,0,0.05,0.06,0,0.3331,-0.006,0.0006,22
03/09/2020,SPY200309C00280000,0,0,57.94,58.31,0,0.3297,0.9899,0.001,0,280.000,SPY200309P00280000,0.09,0.005,0.07,0.08,111,0.3193,-0.0083,0.0008,155
03/09/2020,SPY200309C00285000,0,0,52.96,53.33,0,0.3075,0.9879,0.0012,0,285.000,SPY200309P00285000,0.17,0,0.09,0.1,0,0.3001,-0.0105,0.0011,519
03/09/2020,SPY200309C00290000,34.23,0,47.99,48.36,0,0.2882,0.9845,0.0016,5,290.000,SPY200309P00290000,0.13,-0.015,0.11,0.12,5,0.2804,-0.0133,0.0014,224
03/09/2020,SPY200309C00295000,0,0,43.03,43.39,0,0.2686,0.9802,0.0021,0,295.000,SPY200309P00295000,0.19,0,0.14,0.15,0,0.2618,-0.0175,0.0019,212
03/09/2020,SPY200309C00300000,0,0,38.08,38.44,0,0.2493,0.9739,0.0029,0,300.000,SPY200309P00300000,0.2,-0.045,0.18,0.19,1508,0.2434,-0.0234,0.0027,4103
03/09/2020,SPY200309C00301000,0,0,37.09,37.45,0,0.2452,0.9726,0.003,0,301.000,SPY200309P00301000,0.22,-0.045,0.19,0.2,50,0.2397,-0.0249,0.0029,50
03/09/2020,SPY200309C00302000,0,0,36.1,36.46,0,0.241,0.9711,0.0032,0,302.000,SPY200309P00302000,0.24,-0.035,0.2,0.22,2,0.2367,-0.0267,0.0031,7
03/09/2020,SPY200309C00303000,0,0,35.11,35.47,0,0.2366,0.9697,0.0034,0,303.000,SPY200309P00303000,0.25,-0.045,0.21,0.23,1,0.2329,-0.0284,0.0033,51
03/09/2020,SPY200309C00304000,0,0,34.12,34.48,0,0.2318,0.9683,0.0036,0,304.000,SPY200309P00304000,0.24,-0.075,0.23,0.24,20,0.2295,-0.0304,0.0035,25
03/09/2020,SPY200309C00305000,19.72,0,33.14,33.5,0,0.2289,0.9658,0.0039,1,305.000,SPY200309P00305000,0.26,-0.075,0.24,0.25,30,0.2253,-0.0321,0.0038,240
03/09/2020,SPY200309C00306000,0,0,32.15,32.51,0,0.2246,0.9639,0.0042,0,306.000,SPY200309P00306000,0.3,-0.055,0.25,0.27,1,0.2218,-0.0343,0.004,50
03/09/2020,SPY200309C00307000,26.75,0,31.17,31.53,0,0.2211,0.9614,0.0045,3,307.000,SPY200309P00307000,0.35,-0.025,0.27,0.28,1,0.2177,-0.0364,0.0043,39
03/09/2020,SPY200309C00308000,0,0,30.19,30.55,0,0.2175,0.9586,0.0048,0,308.000,SPY200309P00308000,0.39,0,0.29,0.3,0,0.2148,-0.0395,0.0047,29
03/09/2020,SPY200309C00309000,0,0,29.21,29.57,0,0.2138,0.9558,0.0052,0,309.000,SPY200309P00309000,0.42,0,0.31,0.32,0,0.2113,-0.0424,0.005,85
03/09/2020,SPY200309C00310000,26.63,0,28.23,28.59,0,0.2097,0.953,0.0055,2,310.000,SPY200309P00310000,0.38,-0.075,0.33,0.34,102,0.2076,-0.0454,0.0054,440
03/09/2020,SPY200309C00311000,23.43,0,27.25,27.61,0,0.206,0.9497,0.0059,12,311.000,SPY200309P00311000,0.43,-0.06,0.35,0.37,1,0.2043,-0.049,0.0059,23
03/09/2020,SPY200309C00312000,0,0,26.28,26.64,0,0.2025,0.9458,0.0064,0,312.000,SPY200309P00312000,0.49,-0.035,0.38,0.39,4,0.2009,-0.0527,0.0063,192
03/09/2020,SPY200309C00313000,0,0,25.31,25.66,0,0.1986,0.942,0.0069,0,313.000,SPY200309P00313000,0.5,-0.065,0.4,0.42,102,0.197,-0.0565,0.0068,105
03/09/2020,SPY200309C00314000,23.9,0,24.35,24.69,0,0.1953,0.9374,0.0074,1,314.000,SPY200309P00314000,0.55,-0.055,0.44,0.45,14,0.1938,-0.0612,0.0074,264
03/09/2020,SPY200309C00315000,23.55,0,23.39,23.73,0,0.1923,0.9319,0.0081,14,315.000,SPY200309P00315000,0.49,-0.16,0.47,0.49,132,0.1908,-0.0666,0.008,961
03/09/2020,SPY200309C00316000,0,0,22.43,22.76,0,0.1886,0.9267,0.0087,0,316.000,SPY200309P00316000,0.63,-0.07,0.51,0.53,5,0.1875,-0.0721,0.0086,335
03/09/2020,SPY200309C00317000,0,0,21.48,21.8,0,0.1854,0.9204,0.0094,0,317.000,SPY200309P00317000,0.66,-0.09,0.55,0.57,45,0.1839,-0.0779,0.0094,2000
03/09/2020,SPY200309C00318000,0,0,20.53,20.85,0,0.1822,0.9135,0.0102,0,318.000,SPY200309P00318000,0.72,-0.09,0.59,0.62,6,0.1807,-0.0847,0.0101,47
03/09/2020,SPY200309C00319000,0,0,19.58,19.9,0,0.1786,0.9064,0.011,0,319.000,SPY200309P00319000,0.77,-0.105,0.64,0.67,5,0.1771,-0.0917,0.011,244
03/09/2020,SPY200309C00320000,17.25,0,18.64,18.95,0,0.1752,0.8985,0.012,5,320.000,SPY200309P00320000,0.73,-0.21,0.7,0.72,529,0.174,-0.0999,0.0119,4782
03/09/2020,SPY200309C00321000,14.2,0,17.71,18.01,0,0.1719,0.8895,0.013,2,321.000,SPY200309P00321000,0.89,-0.13,0.76,0.78,1,0.1705,-0.1085,0.0129,301
03/09/2020,SPY200309C00322000,16.64,0,16.78,17.07,0,0.1683,0.8801,0.014,20,322.000,SPY200309P00322000,0.86,-0.24,0.83,0.85,40,0.1674,-0.1185,0.014,1245
03/09/2020,SPY200309C00323000,12.67,0,15.86,16.14,0,0.1649,0.8695,0.0152,4,323.000,SPY200309P00323000,0.95,-0.24,0.9,0.93,30,0.1641,-0.1292,0.0152,222
03/09/2020,SPY200309C00324000,14.89,0.355,15.05,15.15,21,0.1624,0.8566,0.0164,26,324.000,SPY200309P00324000,1.15,-0.135,0.98,1.01,182,0.1606,-0.1408,0.0164,293
03/09/2020,SPY200309C00325000,12.77,0,14.14,14.24,0,0.1588,0.8439,0.0178,66,325.000,SPY200309P00325000,1.11,-0.28,1.07,1.1,420,0.1572,-0.1536,0.0178,10528
03/09/2020,SPY200309C00326000,12.38,-0.385,13.24,13.34,6,0.1553,0.8299,0.0192,53,326.000,SPY200309P00326000,1.41,-0.1,1.17,1.2,44,0.1538,-0.1677,0.0193,560
03/09/2020,SPY200309C00327000,11.74,-0.16,12.35,12.45,1,0.1517,0.8147,0.0208,309,327.000,SPY200309P00327000,1.47,-0.16,1.27,1.3,14,0.1499,-0.1825,0.0208,318
03/09/2020,SPY200309C00328000,11.37,0.33,11.48,11.55,54,0.1478,0.7982,0.0225,253,328.000,SPY200309P00328000,1.54,-0.23,1.39,1.42,134,0.1464,-0.1995,0.0225,287
03/09/2020,SPY200309C00329000,10.02,-0.17,10.62,10.68,23,0.1443,0.7796,0.0243,167,329.000,SPY200309P00329000,1.61,-0.32,1.53,1.56,57,0.1431,-0.2186,0.0243,241
03/09/2020,SPY200309C00330000,9.32,-0.04,9.76,9.83,4,0.1404,0.7595,0.0262,375,330.000,SPY200309P00330000,1.82,-0.28,1.67,1.71,552,0.1394,-0.2389,0.0262,915
03/09/2020,SPY200309C00331000,9.31,0,8.93,8.99,0,0.1369,0.737,0.0281,151,331.000,SPY200309P00331000,2.16,-0.12,1.83,1.87,1,0.1357,-0.2612,0.0283,429
03/09/2020,SPY200309C00332000,7.82,0,8.11,8.17,0,0.1331,0.7125,0.0302,374,332.000,SPY200309P00332000,2.14,-0.35,2.01,2.05,33,0.132,-0.2858,0.0304,7646
03/09/2020,SPY200309C00333000,6.83,-0.15,7.31,7.37,1,0.1291,0.686,0.0324,672,333.000,SPY200309P00333000,2.3,-0.42,2.21,2.25,505,0.1282,-0.3129,0.0326,792
03/09/2020,SPY200309C00334000,6.27,0.04,6.53,6.59,4,0.1252,0.6566,0.0347,476,334.000,SPY200309P00334000,2.53,-0.44,2.43,2.47,178,0.1243,-0.3424,0.0349,1031
03/09/2020,SPY200309C00335000,5.3,-0.215,5.78,5.84,1,0.1213,0.6243,0.0369,1586,335.000,SPY200309P00335000,3.14,-0.115,2.68,2.72,59,0.1205,-0.3749,0.0371,251
03/09/2020,SPY200309C00336000,4.95,0.115,5.06,5.12,8,0.1175,0.589,0.0391,1405,336.000,SPY200309P00336000,3.12,-0.45,2.96,3,187,0.1167,-0.4104,0.0393,685
03/09/2020,SPY200309C00337000,4.31,0.125,4.39,4.43,60,0.1139,0.5504,0.041,727,337.000,SPY200309P00337000,3.31,-0.615,3.28,3.32,266,0.113,-0.4491,0.0413,914
03/09/2020,SPY200309C00338000,3.65,0.07,3.75,3.79,79,0.1102,0.5093,0.0427,670,338.000,SPY200309P00338000,3.76,-0.555,3.64,3.68,82,0.1094,-0.4907,0.043,366
03/09/2020,SPY200309C00339000,3.15,0.13,3.15,3.19,85,0.1067,0.4651,0.044,991,339.000,SPY200309P00339000,4.25,-0.51,4.03,4.09,22,0.1057,-0.5351,0.0444,149
03/09/2020,SPY200309C00340000,2.41,-0.1,2.6,2.64,36,0.103,0.4187,0.0448,1066,340.000,SPY200309P00340000,5.11,-0.15,4.49,4.55,85,0.1024,-0.5818,0.045,357
03/09/2020,SPY200309C00341000,2.04,-0.015,2.11,2.15,21,0.0998,0.3705,0.0447,383,341.000,SPY200309P00341000,5.32,0,5,5.06,0,0.099,-0.6304,0.045,121
03/09/2020,SPY200309C00342000,1.65,-0.01,1.68,1.71,88,0.0967,0.3218,0.0438,1545,342.000,SPY200309P00342000,6.48,0.06,5.58,5.64,41,0.0961,-0.679,0.044,65
03/09/2020,SPY200309C00343000,1.2,-0.12,1.31,1.34,45,0.0939,0.274,0.0418,1115,343.000,SPY200309P00343000,7.08,0,6.22,6.28,0,0.0934,-0.7271,0.042,15
03/09/2020,SPY200309C00344000,0.97,-0.06,1,1.03,409,0.0915,0.2283,0.039,843,344.000,SPY200309P00344000,7.4,-0.42,6.92,6.98,5,0.0908,-0.7733,0.0392,8
03/09/2020,SPY200309C00345000,0.74,-0.055,0.75,0.78,120,0.0894,0.1862,0.0354,1294,345.000,SPY200309P00345000,8.69,0,7.61,7.84,0,0.0889,-0.8151,0.0354,10
03/09/2020,SPY200309C00346000,0.5,-0.11,0.55,0.58,14,0.0875,0.1485,0.0312,380,346.000,SPY200309P00346000,0,0,8.42,8.68,0,0.0873,-0.8521,0.0312,0
03/09/2020,SPY200309C00347000,0.33,-0.13,0.4,0.43,12,0.0863,0.1166,0.0268,336,347.000,SPY200309P00347000,0,0,9.28,9.57,0,0.0859,-0.8845,0.0268,0
03/09/2020,SPY200309C00348000,0.29,-0.06,0.29,0.31,10,0.0852,0.0899,0.0225,143,348.000,SPY200309P00348000,0,0,10.18,10.51,0,0.0855,-0.9093,0.0225,0
